group,name,url,type,notes,geo_blocked,working,vpn_suggestion
spain,17,https://rtv-murcia-live.globalmest.com/principal/smil:principal.smil/playlist.m3u8,hls,"[>](https://rtv-murcia-live.globalmest.com/principal/smil:principal.smil/playlist.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/La_7_logo.svg/150px-La_7_logo.svg.png"" /> La7.es",False,False,
spain,17,https://videoserver.tmcreativos.com:19360/ccxwhsfcnq/ccxwhsfcnq.m3u8,hls,"[>](https://videoserver.tmcreativos.com:19360/ccxwhsfcnq/ccxwhsfcnq.m3u8) <img height=""20"" src=""https://i.imgur.com/Egymir4.png"" /> Canal4Tenerife.es",False,False,
spain,17,https://tvmelilla-hls-rm-lw.flumotion.com/playlist.m3u8,hls,"[>](https://tvmelilla-hls-rm-lw.flumotion.com/playlist.m3u8) <img height=""20"" src=""https://raw.githubusercontent.com/tv-logo/tv-logos/refs/heads/main/countries/spain/television-melilla-es.png"" /> TelevisionMelilla.es",False,False,
spain,18,https://rtvelivestream-clnx.rtve.es/rtvesec/cat/la1_cat_main_dvr.m3u8,hls,"[>](https://rtvelivestream-clnx.rtve.es/rtvesec/cat/la1_cat_main_dvr.m3u8) <img height=""20"" src=""https://i.imgur.com/NbesiPn.png""/> La1Catalunya.es",False,False,
spain,19,https://rtvelivestream-clnx.rtve.es/rtvesec/can/la1_can_main_720.m3u8,hls,"[>](https://rtvelivestream-clnx.rtve.es/rtvesec/can/la1_can_main_720.m3u8) <img height=""20"" src=""https://i.imgur.com/NbesiPn.png""/> La1Canarias.es",False,False,
spain,20,https://rtvelivestream.akamaized.net/rtvesec/cat/la2_cat_main_dvr.m3u8,hls,"[>](https://rtvelivestream.akamaized.net/rtvesec/cat/la2_cat_main_dvr.m3u8) <img height=""20"" src=""https://i.imgur.com/DmuTwDw.png""/> La2Catalunya.es",False,False,
spain,21,https://ztnr.rtve.es/ztnr/5468585.m3u8,hls,"[>](https://ztnr.rtve.es/ztnr/5468585.m3u8) <img height=""20"" src=""https://i.imgur.com/DmuTwDw.png""/> La2Canarias.es",False,False,
sweden,1,https://ed2.cdn.svt.se/ed7/d1/c/se/svt1/manifest.mpd?defaultSubLang=1,other,"[>](https://ed2.cdn.svt.se/ed7/d1/c/se/svt1/manifest.mpd?defaultSubLang=1) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/SVT1_logo_2016.svg/800px-SVT1_logo_2016.svg.png""/> SVT1.se",False,False,
sweden,2,https://ed2.cdn.svt.se/ed7/d1/c/se/svt2/manifest.mpd?defaultSubLang=1,other,"[>](https://ed2.cdn.svt.se/ed7/d1/c/se/svt2/manifest.mpd?defaultSubLang=1) <img height=""20"" src=""https://i.imgur.com/iB3veGx.png""/> SVT2.se",False,False,
sweden,18,https://httpcache0-00688-cacheliveedge0.dna.qbrick.com/00688-cacheliveedge0/out/u/atg_sdi_1_free.m3u8,hls,"[>](https://httpcache0-00688-cacheliveedge0.dna.qbrick.com/00688-cacheliveedge0/out/u/atg_sdi_1_free.m3u8) <img height=""20"" src=""https://i.imgur.com/bPWFXkL.png""/> ATGLive.se",False,False,
sweden,43,https://cdn0-03837-liveedge0.dna.ip-only.net/03837-liveedge0/smil:03837-tx2/playlist.m3u8,hls,"[>](https://cdn0-03837-liveedge0.dna.ip-only.net/03837-liveedge0/smil:03837-tx2/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/8EjMSr7.png""/> ExpressenTV.se",False,True,
sweden,49,https://rrr.sz.xlcdn.com/?account=cn_kanal10media&file=live_transcoded&type=live&service=wowza&protocol=https&output=playlist.m3u8,hls,"[>](https://rrr.sz.xlcdn.com/?account=cn_kanal10media&file=live_transcoded&type=live&service=wowza&protocol=https&output=playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/vlh699v.png""/> Kanal10.se",False,True,
sweden,98,https://ed2.cdn.svt.se/ed7/d1/c/se/svtb/manifest.mpd?defaultSubLang=1,other,"[>](https://ed2.cdn.svt.se/ed7/d1/c/se/svtb/manifest.mpd?defaultSubLang=1) <img height=""20"" src=""https://i.imgur.com/o9M7Tiq.png""/> SVT24.se",False,False,
sweden,99,https://ed2.cdn.svt.se/ed7/d1/c/se/svtk/manifest.mpd?defaultSubLang=1,other,"[>](https://ed2.cdn.svt.se/ed7/d1/c/se/svtk/manifest.mpd?defaultSubLang=1) <img height=""20"" src=""https://i.imgur.com/9YBxoGc.png""/> Kunskapskanalen.se",False,False,
sweden,121,https://cdn0-03837-liveedge0.dna.ip-only.net/03837-liveedge0/smil:03837-tx4/playlist.m3u8,hls,"[>](https://cdn0-03837-liveedge0.dna.ip-only.net/03837-liveedge0/smil:03837-tx4/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/zApTDWn.png""/> DiTV.se",False,True,
sweden,1,https://edg03-prd-se-ixn.solidtango.com/edge/451iw2h/playlist.m3u8,hls,"[>](https://edg03-prd-se-ixn.solidtango.com/edge/451iw2h/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/GWlstv5.png""/> OppnaKanalenStockholm.se",False,False,
sweden,3,https://edg01-prd-de-ixn.solidtango.com/edge/_8ynhbua3_/8ynhbua3/manifest.m3u8,hls,"[>](https://edg01-prd-de-ixn.solidtango.com/edge/_8ynhbua3_/8ynhbua3/manifest.m3u8) <img height=""20"" src=""https://i.imgur.com/sjw8dsM.jpg""/> TVMalmo.se",False,False,
sweden,6,https://edg01-prd-se-dcs.solidtango.com/edge/lo9yf4l5/playlist.m3u8,hls,"[>](https://edg01-prd-se-dcs.solidtango.com/edge/lo9yf4l5/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/EXBaQ88.jpg""/> VastmanlandsTV.se",False,False,
sweden,9,https://stream.sundskanalen.se/live/view/index.m3u8,hls,"[>](https://stream.sundskanalen.se/live/view/index.m3u8) <img height=""20"" src=""https://i.imgur.com/8uT0p3q.jpg""/> Sundskanalen.se",False,True,
sweden,31,https://edg01-prd-de-ixn.solidtango.com/edge/_c6697zkv_/c6697zkv/manifest.m3u8,hls,"[>](https://edg01-prd-de-ixn.solidtango.com/edge/_c6697zkv_/c6697zkv/manifest.m3u8) <img height=""20"" src=""https://i.imgur.com/1LkYbaQ.png""/> OppnaKanalenSkovde.se",False,False,
sweden,36,https://www.youtube.com/@LtvuSeTube/live,youtube,"[>](https://www.youtube.com/@LtvuSeTube/live) <img height=""20"" src=""https://i.imgur.com/cnLkbOT.png""/> LTVU.se",False,True,
sweden,1,https://aryen.tv/live/tv/playlist.m3u8,hls,"[>](https://aryen.tv/live/tv/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/qUg7edz.png""/> AryenTV.se",False,False,
sweden,2,https://player-api.new.livestream.com/accounts/10187302/events/6785118/broadcasts/237816618.secure.m3u8,hls,"[>](https://player-api.new.livestream.com/accounts/10187302/events/6785118/broadcasts/237816618.secure.m3u8) <img height=""20"" src=""https://i.imgur.com/naCNjaB.png""/> SuryoyoSat.se",False,False,
switzerland,1,http://51.91.73.99:25461/sweden/PM66f7Y43H/25849,other,"[>](http://51.91.73.99:25461/sweden/PM66f7Y43H/25849) <img height=""20"" src=""https://i.imgur.com/KCPHba2.png""/> SRF1.ch",False,False,
switzerland,4,https://cdnapisec.kaltura.com/p/1719221/sp/171922100/playManifest/entryId/1_t5h46v64/format/applehttp/protocol/https/a.m3u8,hls,"[>](https://cdnapisec.kaltura.com/p/1719221/sp/171922100/playManifest/entryId/1_t5h46v64/format/applehttp/protocol/https/a.m3u8) <img height=""20"" src=""https://i.imgur.com/5QFZ05B.png""/> TVO.ch",False,True,
switzerland,1,http://hotiptv.site:8080/zkby2013/1d469e6d9e42/67585,other,"[>](http://hotiptv.site:8080/zkby2013/1d469e6d9e42/67585) <img height=""20"" src=""https://i.imgur.com/gWuuBZc.png""/> RTS1.ch",False,False,
switzerland,3,http://livevideo.infomaniak.com/streaming/livecast/tvm3/playlist.m3u8,hls,"[>](http://livevideo.infomaniak.com/streaming/livecast/tvm3/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/3v6iZE6.png""/> TVM3.ch",False,True,
switzerland,1,http://190.2.155.162/RSI1/index.m3u8,hls,"[>](http://190.2.155.162/RSI1/index.m3u8) <img height=""20"" src=""https://i.imgur.com/j8ogbli.png""/> RSILa1.ch",False,False,
switzerland,2,http://190.2.155.162/RSI2/index.m3u8,hls,"[>](http://190.2.155.162/RSI2/index.m3u8) <img height=""20"" src=""https://i.imgur.com/vm62h3t.png""/> RSILa2.ch",False,False,
switzerland,3,https://vstream-cdn.ch/hls/teleticino_720p/index.m3u8,hls,"[>](https://vstream-cdn.ch/hls/teleticino_720p/index.m3u8) <img height=""20"" src=""https://i.imgur.com/zm2ruqz.png""/> TeleTicino.ch",False,True,
uk,1,https://vs-hls-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_yorks/iptv_hd_abr_v1.m3u8,hls,"[>](https://vs-hls-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_yorks/iptv_hd_abr_v1.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/640px-BBC_One_logo_2021.svg.png""/> BBCOne.uk",False,False,
uk,2,https://vs-hls-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_two_hd/iptv_hd_abr_v1.m3u8,hls,"[>](https://vs-hls-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_two_hd/iptv_hd_abr_v1.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/BBC_Two_logo_2021.svg/640px-BBC_Two_logo_2021.svg.png""/> BBCTwo.uk",False,False,
uk,3,http://198.16.100.90:8278/itv1_antik/playlist.m3u8?tid=MD2D6334659563346595&ct=19226&tsum=79815878394f0f1cd30a6f043febfbb8,hls,"[x](http://198.16.100.90:8278/itv1_antik/playlist.m3u8?tid=MD2D6334659563346595&ct=19226&tsum=79815878394f0f1cd30a6f043febfbb8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/en/thumb/1/1f/ITV1_logo_%282022%29.svg/640px-ITV1_logo_%282022%29.svg.png""/> ITV1.uk",False,False,
uk,4,"https://csm-e-ces1aeuw1live102-083090b15a93b4fdd.tls1.yospace.com/csm/live/139900483.m3u8?yo.l=true&yo.ls=2,3,4,5,6&yo.p=3&yo.oh=Y3NtLWUtc3R2LWViLnRsczEueW9zcGFjZS5jb20=",hls,"[x](https://csm-e-ces1aeuw1live102-083090b15a93b4fdd.tls1.yospace.com/csm/live/139900483.m3u8?yo.l=true&yo.ls=2,3,4,5,6&yo.p=3&yo.oh=Y3NtLWUtc3R2LWViLnRsczEueW9zcGFjZS5jb20=) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/en/thumb/8/87/STV_logo_2014.png/631px-STV_logo_2014.png""/> STV.uk",False,False,
uk,5,http://92.114.85.81:8000/play/a04s/index.m3u8,hls,"[x](http://92.114.85.81:8000/play/a04s/index.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/UTV_2016.svg/640px-UTV_2016.svg.png""/> UTV.uk",False,False,
uk,6,http://176.65.146.105:8011/play/a07w/index.m3u8,hls,"[>](http://176.65.146.105:8011/play/a07w/index.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/en/thumb/9/9b/Channel_4_%28On_Demand%29_2023.svg/569px-Channel_4_%28On_Demand%29_2023.svg.png""/> Channel4.uk",False,False,
uk,7,https://live-uk.s4c-cdn.co.uk/out/v1/a0134f1fd5a2461b9422b574566d4442/live_uk.m3u8,hls,"[>](https://live-uk.s4c-cdn.co.uk/out/v1/a0134f1fd5a2461b9422b574566d4442/live_uk.m3u8) <img height=""20"" src=""https://i.imgur.com/vrcbnBv.png""/> S4C.uk",False,False,
uk,8,http://45.153.35.210:8000/play/UK_channel_5_sd/index.m3u8,hls,"[x](http://45.153.35.210:8000/play/UK_channel_5_sd/index.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/en/thumb/c/cb/Channel_5_%28UK%29_2016.svg/530px-Channel_5_%28UK%29_2016.svg.png""/> Channel5.uk",False,False,
uk,9,http://198.16.100.90:8278/itv2_antik/playlist.m3u8?tid=ME1E6151053761510537&ct=19249&tsum=1ef927017460bcb40a504bbebc9eecb8,hls,"[x](http://198.16.100.90:8278/itv2_antik/playlist.m3u8?tid=ME1E6151053761510537&ct=19249&tsum=1ef927017460bcb40a504bbebc9eecb8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/en/thumb/d/d8/ITV2_logo_2022.svg/640px-ITV2_logo_2022.svg.png""/> ITV2.uk",False,False,
uk,10,https://vs-hls-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_alba/iptv_hd_abr_v1.m3u8,hls,"[>](https://vs-hls-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_alba/iptv_hd_abr_v1.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/BBC_Alba_2021.svg/640px-BBC_Alba_2021.svg.png""/> BBCAlba.uk",False,False,
uk,11,https://vs-hls-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_four_hd/iptv_hd_abr_v1.m3u8,hls,"[>](https://vs-hls-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_four_hd/iptv_hd_abr_v1.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/BBC_Four_logo_2021.svg/640px-BBC_Four_logo_2021.svg.png""/> BBCFour.uk",False,False,
uk,12,https://vs-hls-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_scotland_hd/pc_hd_abr_v2.m3u8,hls,"[>](https://vs-hls-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_scotland_hd/pc_hd_abr_v2.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/BBC_Scotland_2021_%28channel%29.svg/640px-BBC_Scotland_2021_%28channel%29.svg.png""/> BBCScotland.uk",False,False,
uk,13,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=30531,other,"[x](http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=30531) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/en/thumb/6/67/ITV3_logo_2022.svg/640px-ITV3_logo_2022.svg.png""/> ITV3.uk",False,False,
uk,14,http://92.114.85.62:8000/play/a00a,other,"[x](http://92.114.85.62:8000/play/a00a) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/en/9/9c/Sky_Arts_2020.png""/> SkyArts.uk",False,False,
uk,15,http://92.114.85.81:8000/play/a055/index.m3u8,hls,"[x](http://92.114.85.81:8000/play/a055/index.m3u8) <img height=""20"" src=""https://i.imgur.com/9IFXXNc.png""/> QuestUK.uk",False,False,
uk,16,http://176.65.146.105:8011/play/E4HD/index.m3u8,hls,"[>](http://176.65.146.105:8011/play/E4HD/index.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/en/thumb/0/06/E4_logo_2018.svg/552px-E4_logo_2018.svg.png""/> E4.uk",False,False,
uk,17,http://176.65.146.105:8011/play/FILM4SD/index.m3u8,hls,"[>](http://176.65.146.105:8011/play/FILM4SD/index.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/en/thumb/5/53/Film4_logo_2018.svg/805px-Film4_logo_2018.svg.png""/> Film4.uk",False,False,
uk,18,https://qvcuk-live.akamaized.net/hls/live/2097112/qvc/3/3.m3u8,hls,"[>](https://qvcuk-live.akamaized.net/hls/live/2097112/qvc/3/3.m3u8) <img height=""20"" src=""https://i.imgur.com/6TWUVrh.png""/> QVCUK.uk",False,True,
uk,19,http://92.114.85.80:8000/play/a04x,other,"[x](http://92.114.85.80:8000/play/a04x) <img height=""20"" src=""https://i.imgur.com/lY5sFgo.png""/> Really.uk",False,False,
uk,20,http://45.153.35.210:8000/play/UK_more_4_sd/index.m3u8,hls,"[x](http://45.153.35.210:8000/play/UK_more_4_sd/index.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/en/thumb/e/e6/More4_logo_2018.svg/1023px-More4_logo_2018.svg.png""/> More4.uk",False,False,
uk,21,http://45.153.35.210:8000/play/UK_5_usa_sd/index.m3u8,hls,"[x](http://45.153.35.210:8000/play/UK_5_usa_sd/index.m3u8) <img height=""20"" src=""https://i.imgur.com/Pi7so2l.png""/> 5USA.uk",False,False,
uk,22,https://cdn-shop-lc-01.akamaized.net/Content/HLS_HLS/Live/channel(TJCOTT)/index.m3u8,hls,"[>](https://cdn-shop-lc-01.akamaized.net/Content/HLS_HLS/Live/channel(TJCOTT)/index.m3u8) <img height=""20"" src=""https://i.imgur.com/fk5rEje.png""/> TJC.uk",False,True,
uk,23,https://vs-hls-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_three_hd/iptv_hd_abr_v1.m3u8,hls,"[>](https://vs-hls-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_three_hd/iptv_hd_abr_v1.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/BBC_Three_2022.svg/640px-BBC_Three_2022.svg.png""/> BBCThree.uk",False,False,
uk,25,http://92.114.85.81:8000/play/a03x/index.m3u8,hls,"[x](http://92.114.85.81:8000/play/a03x/index.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/W_%28UKTV%29_2022.svg/640px-W_%28UKTV%29_2022.svg.png""/> W.uk",False,False,
uk,26,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=30530,other,"[x](http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=30530) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/en/thumb/5/57/ITV4_logo_%282022%29.svg/640px-ITV4_logo_%282022%29.svg.png""/> ITV4.uk",False,False,
uk,27,http://92.114.85.81:8000/play/a03v/index.m3u8,hls,"[x](http://92.114.85.81:8000/play/a03v/index.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/Yesterday_logo_2012.svg/620px-Yesterday_logo_2012.svg.png""/> Yesterday.uk",False,False,
uk,28,http://92.114.85.77:8000/play/a09h,other,"[x](http://92.114.85.77:8000/play/a09h) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/ITVBe_logo_%282022%29.svg/640px-ITVBe_logo_%282022%29.svg.png""/> ITVBe.uk",False,False,
uk,31,http://45.153.35.210:8000/play/UK_e4_extra_sd/index.m3u8,hls,"[x](http://45.153.35.210:8000/play/UK_e4_extra_sd/index.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/en/thumb/b/b1/E4_Extra_logo_2022.svg/640px-E4_Extra_logo_2022.svg.png""/> E4Extra.uk",False,False,
uk,32,http://45.153.35.210:8000/play/UK_5_star_sd/index.m3u8,hls,"[x](http://45.153.35.210:8000/play/UK_5_star_sd/index.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/5Star_logo_2019.svg/640px-5Star_logo_2019.svg.png""/> 5Star.uk",False,False,
uk,33,http://45.153.35.210:8000/play/UK_5_action_sd/index.m3u8,hls,"[x](http://45.153.35.210:8000/play/UK_5_action_sd/index.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/5Action_logo.svg/640px-5Action_logo.svg.png""/> 5Action.uk",False,False,
uk,34,http://45.153.35.210:8000/play/UK_great_movies_sd/index.m3u8,hls,"[x](http://45.153.35.210:8000/play/UK_great_movies_sd/index.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/en/thumb/9/92/Great%21_Movies_logo_2021.svg/640px-Great%21_Movies_logo_2021.svg.png""/> GreatMovies.uk",False,False,
uk,36,http://92.114.85.79:8000/play/a0c7,other,"[x](http://92.114.85.79:8000/play/a0c7) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/4/44/Sky_Mix_2023_logo.png""/> SkyMix.uk",False,False,
uk,39,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=164004,other,"[x](http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=164004) <img height=""20"" src=""https://i.imgur.com/CDsoyjN.png""/> DMAXUK.uk",False,False,
uk,40,http://92.114.85.81:8000/play/a03d/index.m3u8,hls,"[x](http://92.114.85.81:8000/play/a03d/index.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Quest_Red_2020.svg/640px-Quest_Red_2020.svg.png""/> QuestRed.uk",False,False,
uk,41,http://45.153.35.210:8000/play/UK_legend_sd/index.m3u8,hls,"[x](http://45.153.35.210:8000/play/UK_legend_sd/index.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Legend_TV_logo.svg/640px-Legend_TV_logo.svg.png""/> Legend.uk",False,False,
uk,42,http://45.153.35.210:8000/play/UK_great_tv_action_sd/index.m3u8,hls,"[x](http://45.153.35.210:8000/play/UK_great_tv_action_sd/index.m3u8) <img height=""20"" src=""https://i.imgur.com/O9eiO0I.png""/> GreatAction.uk",False,False,
uk,43,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=45275,other,"[x](http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=45275) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Food_Network_logo.svg/768px-Food_Network_logo.svg.png""/> FoodNetwork.uk",False,False,
uk,45,http://57d6b85685bb8.streamlock.net:1935/abrgemporiaukgfx/livestream_360p/index.m3u8,hls,"[>](http://57d6b85685bb8.streamlock.net:1935/abrgemporiaukgfx/livestream_360p/index.m3u8) <img height=""20"" src=""https://i.imgur.com/IR2sTag.png""/> GemsTV.uk",False,False,
uk,46,http://45.153.35.210:8000/play/UK_5_select_sd/index.m3u8,hls,"[x](http://45.153.35.210:8000/play/UK_5_select_sd/index.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/en/thumb/d/da/5Select_logo.svg/1024px-5Select_logo.svg.png""/> 5Select.uk",False,False,
uk,48,http://92.114.85.80:8000/play/a03s,other,"[x](http://92.114.85.80:8000/play/a03s) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Challenge_%282016-.n.v.%29.png/640px-Challenge_%282016-.n.v.%29.png""/> Challenge.uk",False,False,
uk,49,http://176.65.146.170:8013/play/a06p/index.m3u8,hls,"[>](http://176.65.146.170:8013/play/a06p/index.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/en/thumb/5/5e/4seven_logo_2018.svg/568px-4seven_logo_2018.svg.png""/> 4seven.uk",False,False,
uk,50,http://45.153.35.210:8000/play/UK_great_tv_sd/index.m3u8,hls,"[x](http://45.153.35.210:8000/play/UK_great_tv_sd/index.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/en/thumb/6/6f/Great%21_TV_logo_2021.svg/640px-Great%21_TV_logo_2021.svg.png""/> GreatTV.uk",False,False,
uk,51,https://ythls.armelin.one/channel/UCJbgGTpBWuC87VFIKTTO4RQ.m3u8,hls,"[>](https://ythls.armelin.one/channel/UCJbgGTpBWuC87VFIKTTO4RQ.m3u8) <img height=""20"" src=""https://i.imgur.com/su6GH7i.png""/> IdealWorldTV.uk",False,True,
uk,52,http://45.153.35.210:8000/play/UK_great_romance_sd/index.m3u8,hls,"[x](http://45.153.35.210:8000/play/UK_great_romance_sd/index.m3u8) <img height=""20"" src=""https://www.freeview.co.uk/sites/default/files/styles/255_wide/public/2023-09/GREAT-Christmas-logo.png""/> GreatRomance.uk",False,False,
uk,64,https://live.blaze.tv/live7/blaze/bitrate1.isml/live.m3u8,hls,"[>](https://live.blaze.tv/live7/blaze/bitrate1.isml/live.m3u8) <img height=""20"" src=""https://i.imgur.com/6UcPWP9.png""/> Blaze.uk",False,False,
uk,65,http://92.114.85.79:8000/play/a0bq,other,"[x](http://92.114.85.79:8000/play/a0bq) <img height=""20"" src=""https://i.imgur.com/MjdQpF2.png""/> Thats60s.uk",False,False,
uk,66,http://92.114.85.79:8000/play/a08g,other,"[x](http://92.114.85.79:8000/play/a08g) <img height=""20"" src=""https://i.imgur.com/9vzEz1b.png""/> TBNUK.uk",False,False,
uk,67,http://92.114.85.81:8000/play/a01t/index.m3u8,hls,"[x](http://92.114.85.81:8000/play/a01t/index.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/commons/8/80/CBS_Reality.png""/> CBSRealityUK.uk",False,False,
uk,68,http://92.114.85.81:8000/play/a01o/index.m3u8,hls,"[x](http://92.114.85.81:8000/play/a01o/index.m3u8) <img height=""20"" src=""https://upload.wikimedia.org/wikipedia/en/thumb/3/34/RealityXtra_logo.svg/640px-RealityXtra_logo.svg.png""/> RealityXtra.uk",False,False,
uk,69,http://92.114.85.81:8000/play/a01m/index.m3u8,hls,"[x](http://92.114.85.81:8000/play/a01m/index.m3u8) <img height=""20"" src=""https://i.imgur.com/YSbBSTA.png""/> HorrorXtra.uk",False,False,
uk,67,http://45.153.35.210:8000/play/UK_cbs_reality_sd/index.m3u88,hls,"[x](http://45.153.35.210:8000/play/UK_cbs_reality_sd/index.m3u88) <img height=""20"" src=""https://raw.githubusercontent.com/dp247/mediaportal-uk-logos/master/TV/True-Crime-UK.png""/> TrueCrime.uk",False,False,
uk,69,http://45.153.35.210:8000/play/UK_reality_xtra_sd/index.m3u8,hls,"[x](http://45.153.35.210:8000/play/UK_reality_xtra_sd/index.m3u8) <img height=""20"" src=""https://raw.githubusercontent.com/dp247/mediaportal-uk-logos/master/TV/True-Crime-Xtra.png""/> TrueCrimeXtra.uk",False,False,
uk,70,http://45.153.35.210:8000/play/UK_horror_xtra_sd/index.m3u8,hls,"[x](http://45.153.35.210:8000/play/UK_horror_xtra_sd/index.m3u8) <img height=""20"" src=""https://raw.githubusercontent.com/dp247/mediaportal-uk-logos/master/TV/Legend-Xtra.png""/> LegendXtra.uk",False,False,
uk,71,http://45.153.35.210:8000/play/MUS_thats_70s_sd/index.m3u8,hls,"[x](http://45.153.35.210:8000/play/MUS_thats_70s_sd/index.m3u8) <img height=""20"" src=""https://i.imgur.com/vlJFB21.png""/> Thats70s.uk",False,False,
uk,72,https://lo2-1.gemporia.com/abrjewellerymaker/smil:livestream.smil/playlist.m3u8,hls,"[>](https://lo2-1.gemporia.com/abrjewellerymaker/smil:livestream.smil/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/O7SdkBh.png""/> JewelleryMaker.uk",False,False,
uk,73,https://lo2-1.gemporia.com/abrhobbymakerukgfx/smil:livestreamFullHD.smil/playlist.m3u8,hls,"[>](https://lo2-1.gemporia.com/abrhobbymakerukgfx/smil:livestreamFullHD.smil/playlist.m3u8) <img height=""20"" src=""https://i.imgur.com/VWHp5Tl.png""/> HobbyMaker.uk",False,False,
uk,75,http://45.153.35.210:8000/play/MUS_thats_80s_sd/index.m3u8,hls,"[x](http://45.153.35.210:8000/play/MUS_thats_80s_sd/index.m3u8) <img height=""20"" src=""https://i.imgur.com/nWbgsfP.png""/> Thats80s.uk",False,False,
